id,candidato,criado em,texto,sentimento
134,Bolsonaro,Tue Aug 23 20:43:09 +0000 2022,"Fala sério, eu já não assisto mais essa porcaria de #tvglobo  e me vem a #CNNBrasil360 mostrar imagens da ""entrevis… https://t.co/UskWBapZpz",
135,Bolsonaro,Tue Aug 23 20:41:40 +0000 2022,"RECADO PRA RENATA DA GLOBOLIXO
#BolsonaroNoJN
#Globolixo 
#BolsonaroReeleito2022 
https://t.co/tYhl0jlyGA",
136,Bolsonaro,Tue Aug 23 20:41:26 +0000 2022,O povo vai dar a resposta às mentiras de #BolsonaroNoJN  nas ruas e nas urnas! #PSOLcomLula13 #Vote50 https://t.co/ZObpK5TQMi,
137,Bolsonaro,Tue Aug 23 20:40:53 +0000 2022,"Durante 40 minutos, o presidente da República e candidato à reeleição apresentou um Brasil inexistente, negou corru… https://t.co/koMxVSo0WG",
138,Bolsonaro,Tue Aug 23 20:38:42 +0000 2022,Eu não daria conta de assistir essa entrevista toda #BolsonaroNoJN,
139,Bolsonaro,Tue Aug 23 20:38:06 +0000 2022,Cientista político diz que Bolsonaro ganhou neste embate. Se bem que os jornalistas usaram como uma narrativa. E nã… https://t.co/svzjJLcINY,
140,Bolsonaro,Tue Aug 23 20:37:50 +0000 2022,Só de ver trechos da entrevista da #tchutchucaDoCentrao ja me dá um trem #BolsonaroNoJN,
141,Bolsonaro,Tue Aug 23 20:37:43 +0000 2022,"Quem discordar é clubista 😂 
.

#Anitta #BolsonaroNoJN #leskerray #pvh #portovelho https://t.co/KvBOJyqIjj",
142,Bolsonaro,Tue Aug 23 20:37:37 +0000 2022,"Presidente Bolsonaro cristão de verdade!
🙏🏼🙏🏼🙏🏼
#BolsonaroNoJN https://t.co/rbnYsBWBXo",
143,Bolsonaro,Tue Aug 23 20:37:17 +0000 2022,"COMO FOIA ENTREVISTA ONTEM 
DE SEU JAIR NO JN
#BolsonaroNoJN 
#BolsonaroReeleitoEm2022… https://t.co/ApTcg3lISH",
144,Bolsonaro,Tue Aug 23 20:34:56 +0000 2022,Tal pai tal filho? que prometeu e não cumpriu? #BolsonaroNoJN #lula https://t.co/t1aR1TILIr,
145,Bolsonaro,Tue Aug 23 20:34:36 +0000 2022,"@SorayaThronicke @jairbolsonaro @jornalnacional Foi circo sim. Governo Federal fez sua parte. Se houve negligência,… https://t.co/Xz4hCf40Ra",
146,Bolsonaro,Tue Aug 23 20:33:52 +0000 2022,"Era fica em casa, se puder.
Você é que não entendeu direito...
JN &lt;=&gt; Jair Novamente
#BolsonaroNoJN… https://t.co/R8UU7XxPt4",
147,Bolsonaro,Tue Aug 23 20:32:17 +0000 2022,"""Prostituta do centrão""

É a alcunha do maior cargo do nosso país.

#BolsonaroNoJN",
148,Bolsonaro,Tue Aug 23 20:32:03 +0000 2022,"Esses jornazistas tem um ""modus operandi"", todos parecidos.
Se acham semi-deuses , com intelecto imaculados.
Pipern… https://t.co/yQXUe0aNBl",
149,Bolsonaro,Tue Aug 23 20:30:00 +0000 2022,"Bolsonaro mente no JN e coloca condição para aceitar resultado das eleições

Leia a matéria completa no link abaixo… https://t.co/BXXiws79Fp",
150,Bolsonaro,Tue Aug 23 20:29:06 +0000 2022,@brasil247 Bonner e Renata falaram mais do que o entrevistado! Kkkkk - o Jô está se revirando no túmulo com uma ent… https://t.co/amXhs7OzjH,
151,Bolsonaro,Tue Aug 23 20:27:17 +0000 2022,Qual é o fato: Integrantes e ex-integrantes do governo Bolsonaro são alvos de investigações e denúncias de casos de… https://t.co/snz49EcrAD,
152,Bolsonaro,Tue Aug 23 20:26:45 +0000 2022,"Boa tarde.
Vcs já apagaram as conversas particulares nos grupos de amigos em que vcs discutem politica, tecem críti… https://t.co/YlEm1NKpZW",0
153,Bolsonaro,Tue Aug 23 20:25:25 +0000 2022,@AnaCarl28016694 @telles_eneida @lopesjackson950 @BernardoMF Espero que ele seja punido pelas mentiras de ontem no #BolsonaroNoJN,
154,Bolsonaro,Tue Aug 23 20:22:57 +0000 2022,"@jairbolsonaro #BolsonaroNoJN 

O MANDRIÃO MENTIROSO https://t.co/h1QH7fGXVE",
155,Bolsonaro,Tue Aug 23 20:17:34 +0000 2022,"!!!BOLSONARO NO JN!!!

Kkkkkkkkkkkkkk

#BolsonaroNoJN #BolsonaroReeleitoEm2022 #Bolsonaro22… https://t.co/sb7rztWxzW",
156,Bolsonaro,Tue Aug 23 20:17:33 +0000 2022,Perdeu a entrevista com #BolsonaroNoJN ? Saiba temáticas abordadas e algumas respostas do candidato a presidência n… https://t.co/qwiVf6Pg65,
157,Bolsonaro,Tue Aug 23 20:16:44 +0000 2022,"@fabiofaria Espero que vocês fiquem juntos mesmo, por muito tempo.

#BolsonaroMentiroso 
#BolsonaroNoJN… https://t.co/bL7TZfnti7",
158,Bolsonaro,Tue Aug 23 20:14:13 +0000 2022,"A Lapada Vai Ser Histórica
#BolsonaroNoJN 
#BolsonaroReeleitoEm2022 
#Bolsonaro 
#Bolsonaro2022 https://t.co/Ic7ogukTI5",
159,Bolsonaro,Tue Aug 23 20:12:11 +0000 2022,"Resumo da entrevista do Bolsonaro no JN👇

Renata e bonner: a
Bolsonaro: isso é mentira
#BolsonaroNoJN #BolsonaroMentiroso",
160,Bolsonaro,Tue Aug 23 20:10:00 +0000 2022,"Todo mundo falando da entrevista do bolsonaro ontem.
Eu so querendo saber porque a falta de emprego no brasil não é… https://t.co/Gj3rYhJ4pL",
161,Bolsonaro,Tue Aug 23 20:08:38 +0000 2022,"O pilar moral da nação, vulgo ""TIAS DO ZAP"", está revoltado com a pataquada que a globo promoveu. Se o intuito era… https://t.co/Mn6zgoY1s8",
162,Bolsonaro,Tue Aug 23 20:07:36 +0000 2022,@LeilaneNeubarth É somente isso que vcs sabem fazer. Bater panela e lamber botas de bandido. Dia 7 de setembro esta… https://t.co/4IwhYw1DZm,
163,Bolsonaro,Tue Aug 23 20:04:07 +0000 2022,Sobre a cola na mão do Bolsonaro que a tapada da Anitta fez o favor de ajudar!!! #BolsonaroReeleitoEm2022… https://t.co/AMNcSgxb4s,
164,Bolsonaro,Tue Aug 23 20:01:45 +0000 2022,Ver o bozo passando vergonha no Jornal Nacional é algo que não tem preço #BolsonaroNoJN #bozo https://t.co/EN1hnfzi2z,
165,Bolsonaro,Tue Aug 23 20:00:44 +0000 2022,Perguntas ou ataques? Jornalismo ou militância? Meu nojo pela globo só aumenta. #BolsonaroNoJN,
166,Bolsonaro,Tue Aug 23 19:56:16 +0000 2022,"#GloboLixo 
#BolsonaroReeleitoEm2022 
#BolsonaroNoJN 
#Bolsonaro2022 
#BolsonaroNaGloboLixo… https://t.co/oo18FNFFua",
167,Bolsonaro,Tue Aug 23 19:56:00 +0000 2022,#BolsonaroNoJN declarou muitas inverdades. Mas aqui na @agenciapublica temos investigações em dezenas sobre sua atu… https://t.co/1WGjTWoG5K,
168,Bolsonaro,Tue Aug 23 19:54:22 +0000 2022,"➡️ estatime opinião: Nicarágua fechando igrejas, Chile esquerdistas queimando igrejas, Argentina em uma crise em in… https://t.co/bWMnalM41B",
169,Bolsonaro,Tue Aug 23 19:54:10 +0000 2022,"Requião sobre entrevista de Bolsonaro no Jornal Nacional: “descolorida, inodora e sem sabor”… https://t.co/G2gUZfg1rZ",
170,Bolsonaro,Tue Aug 23 19:53:59 +0000 2022,@FlavioBolsonaro Muita COVARDIA e falta de respeito para com o presidente @jairbolsonaro e todos os telespectadores… https://t.co/FyzZxCjP6c,
171,Bolsonaro,Tue Aug 23 19:53:29 +0000 2022,@GuilhermeBoulos Ontem a Globo conseguiu conquistar os eleitores que estavam indecisos e mais ainda aqueles que iri… https://t.co/EXEEsTk4fM,0
172,Bolsonaro,Tue Aug 23 19:53:00 +0000 2022,@randolfeap Ontem a Globo conseguiu conquistar os eleitores que estavam indecisos e mais ainda aqueles que iriam an… https://t.co/HJRrLTyL7v,
173,Bolsonaro,Tue Aug 23 19:51:59 +0000 2022,"Politico e jornalista é tudo abutre, não sou obrigado a acreditar em nenhum deles #BolsonaroNoJN",
174,Bolsonaro,Tue Aug 23 19:51:58 +0000 2022,"Sim, a entrevista do #BolsonaroNoJN foi sobre o que ele já fez no Governo, sobre passado (como se não soubessem, nã… https://t.co/W0hPrydd8u",
175,Bolsonaro,Tue Aug 23 19:51:54 +0000 2022,"Se Bolsonaro fizesse uma redação em prova de concurso, iria levar um zero bem redondo, já que ele é mestre em fugir… https://t.co/MmGX3OPIPp",
176,Bolsonaro,Tue Aug 23 19:50:56 +0000 2022,O governo Bolsonaro priorizou a vacinação contra a Covid-19? Agiu rápido quando Manaus colapsou? Relembramos aqui a… https://t.co/PEqIlbLJJ5,
177,Bolsonaro,Tue Aug 23 19:50:14 +0000 2022,Questionar sobre coisas que alguém realmente fez e falou é um ataque? #BolsonaroNoJN,
178,Bolsonaro,Tue Aug 23 19:49:27 +0000 2022,"Para mim a entrevista do Bolsonaro ontem no #JN foi constrangedora. Mas não me iludo. Para a claque dele, foi ótima… https://t.co/zJoxVHXBuY",
179,Bolsonaro,Tue Aug 23 19:49:01 +0000 2022,"FENOMENAL! 👏👏👏👏👏👏
O MITO AGORA É LENDA. ADOROOOO. 🥰❤️💚💛🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷… https://t.co/r4ZiYU75uw",
180,Bolsonaro,Tue Aug 23 19:46:21 +0000 2022,"Bolsonaro foi um erro histórico na história Brasil, a sua gestão criminosa da pandemia é a representação da total i… https://t.co/RtXBwRkmbo",
181,Bolsonaro,Tue Aug 23 19:46:09 +0000 2022,"Fique em casa, SE PUDER…

#BolsonaroNoJN https://t.co/q96yRshQdS",
182,Bolsonaro,Tue Aug 23 19:42:56 +0000 2022,@GloboNews @NatuzaNery @MonicaWaldvogel @jornalnacional @AlineMidlej CHORA QUE CHORAR FAZ BEM PRO CORAÇÃO… https://t.co/gMTi7DpuHB,
183,Bolsonaro,Tue Aug 23 19:40:32 +0000 2022,"UMA PERGUNTA:
Será que a audiência do JN ontem era tudo robô?

#BolsonaroNoJN",
184,Bolsonaro,Tue Aug 23 19:39:53 +0000 2022,O jeito debochado do sr. William Bonner com um presidente da república é uma afronta ao jornalismo! O jornalismo no… https://t.co/k2dwrTuPnF,
185,Bolsonaro,Tue Aug 23 19:38:51 +0000 2022,"#GloboLixo 
#BolsonaroReeleitoEm2022 
#BolsonaroNoJN 
#Bolsonaro2022 
#BolsonaroNaGloboLixo… https://t.co/kGB5DcAjMb",
186,Bolsonaro,Tue Aug 23 19:38:07 +0000 2022,"REGULAMENTAÇÃO DA PROFISSÃO DE TECNICO EM PATOLOGIA CLINICA E ANALISES CLINICAS (TECNICO DE LABORATORIO), COM PISO… https://t.co/ZospyeDrM8",
187,Bolsonaro,Tue Aug 23 19:34:47 +0000 2022,"Imitando pacientes com falta de ar. 
Sem comentários.
#BolsonaroMentiroso 
#BolsonaroNoJN https://t.co/iTyIxwCqwm",
188,Bolsonaro,Tue Aug 23 19:33:27 +0000 2022,O Enigma da Mão https://t.co/HAocSTWBhd via @YouTube #JN #Bolsonaro #BolsonaroNoJN #Bolsonaro22,
189,Bolsonaro,Tue Aug 23 19:30:38 +0000 2022,"a releitura do homi
#BolsonaroNoJN https://t.co/MSQiyRxQ0C",0
190,Bolsonaro,Tue Aug 23 19:29:07 +0000 2022,comeram o cu do bolsonaro #BolsonaroNoJN #ForaBolsonaro https://t.co/j3vkhQR27b,
191,Bolsonaro,Tue Aug 23 19:25:55 +0000 2022,"Que bom, alguém contou o tempo!
Colocou em números o que nós, povo brasileiro, percebemos com nossos olhos!… https://t.co/Bg3ncZbQfQ",
192,Bolsonaro,Tue Aug 23 19:25:29 +0000 2022,Queima ou não queima?#BolsonaroNoJN https://t.co/3i0wFeB2r6,
193,Bolsonaro,Tue Aug 23 19:23:47 +0000 2022,Ir no show do @jaoromania em Araraquara é maravilhoso mas ir no show e ouvir uma multidão de 40 mil pessoas demostr… https://t.co/IKAOOgdBDz,
194,Bolsonaro,Tue Aug 23 19:23:39 +0000 2022,"Jornal Nacional O Mentiroso 🤣

""O Bolsonaro"" ""Mito"" ""Renatinha"" e ""Bonner"" ""Revotril"" ""Panelaço"" ""MeuDeussss"" ""Fim… https://t.co/qvbGqtKuHh",
195,Bolsonaro,Tue Aug 23 19:23:29 +0000 2022,"A minha cola aí 
#BolsonaroNoJN #GloboLixo https://t.co/lBqdcownik",
196,Bolsonaro,Tue Aug 23 19:23:09 +0000 2022,"Aquele momento que William Bonner pega a Tchutchuca do Centrão pelo cabelo, e dá uns tapas na bunda dela.
Não compa… https://t.co/8OEAACRDy9",
197,Bolsonaro,Tue Aug 23 19:21:59 +0000 2022,"Toda essa ação do Moraes é para abafar os pacotes de dinheiro que Dario Messer dava a família Marinho?
Cortina de f… https://t.co/aT5bdrP4IG",
198,Bolsonaro,Tue Aug 23 19:18:14 +0000 2022,"Pobre que vota no @jairbolsonaro - ou é muito burro, ou é suicida. 
#Eleicoes2022 #eleicao2022 #BolsonaroNoJN… https://t.co/B82JZ4iWqU",
199,Bolsonaro,Tue Aug 23 19:17:22 +0000 2022,- eu chateado com o que você pensa de mim sabendo quem você é.  #BolsonaroNoJN https://t.co/lojmTUfR50,
200,Bolsonaro,Tue Aug 23 19:16:14 +0000 2022,Bolsonaro no JN - Foi bem melhor do que você pensa https://t.co/nXwXkXQLLy via @YouTube  #sepuder #Eleicoes2022 #BolsonaroNoJN,
201,Bolsonaro,Tue Aug 23 19:14:27 +0000 2022,"Mente que a cara nem treme.
#BolsonaroNoJN",
202,Bolsonaro,Tue Aug 23 19:11:42 +0000 2022,"Sigam esse fio, bem completinho sobre algumas mentiras contadas na entrevista ao JN. #BolsonaroNoJN https://t.co/CtNsBSAx9l",
203,Bolsonaro,Tue Aug 23 19:11:22 +0000 2022,"@JornalOGlobo COMASSIM??? 
#BolsonaroReeleitoEm2022 #BolsonaroNoJN #GloboLixo https://t.co/KFZKygJ51w",
204,Bolsonaro,Tue Aug 23 19:09:42 +0000 2022,"Renata Vasconcellos tá sofrendo hate no Instagram por simplesmente fazer o trabalho dela
#BolsonaroNoJN",
205,Bolsonaro,Tue Aug 23 19:09:26 +0000 2022,"#BolsonaroNoJN que não imitou a pessoa sem ar, e ele colou que nem uma criança de quinta série, a mão cheia de cola! https://t.co/OWMcMVPJi7",
206,Bolsonaro,Tue Aug 23 19:09:22 +0000 2022,Fique em casa se puder? Colapso de hospital em Manaus? #fiqueemcasasepuder #BolsonaroNoJN https://t.co/u6tboo3tph,
207,Bolsonaro,Tue Aug 23 19:06:17 +0000 2022,Ansiosa para ver se a globo vai fazer perguntas sobre a corrupção ininterrupta de 16 anos de governo do PT igual el… https://t.co/HmVbafHHFx,
208,Bolsonaro,Tue Aug 23 19:05:39 +0000 2022,"#BolsonaroNoJN tenho que admitir que ele foi muito bem ontem! Não aparentou estar irritado, foi educado com o Boner… https://t.co/NnYQpAGPW3",
209,Bolsonaro,Tue Aug 23 19:05:18 +0000 2022,"O bolsobosta foi no JN passar vergonha, não respondeu uma pergunta sequer sem mentir, interrompeu os apresentadores… https://t.co/8BN5jA7nXH",
210,Bolsonaro,Tue Aug 23 19:04:38 +0000 2022,Achei a entrevista de Bolsonaro no JN chata e uma perda de tempo. Não foi perguntado seu programa de governo p/um e… https://t.co/Xoj4KZLdto,
211,Bolsonaro,Tue Aug 23 19:03:21 +0000 2022,"5.036 assistindo agora
4,1 mil likes
Bolsonaro esculhambou a Rede Esgoto
Transmissão iniciada há 46 minutos… https://t.co/vJKUVC6cGM",
212,Bolsonaro,Tue Aug 23 19:02:45 +0000 2022,"@senadorhumberto Vocês mentem tanto que mesmo que ele falasse 1 mentira por minuto não seriam 40, haja visto que o… https://t.co/cHk0Sl3Zi6",0
213,Bolsonaro,Tue Aug 23 19:00:59 +0000 2022,"@mfriasoficial URGENTE 
Vejam como é fácil enganar um bolsominion.
#BolsonaroNoJN
#BolsonaroMentiroso
#GloboLixo https://t.co/YZu3U4bWSR",
214,Bolsonaro,Tue Aug 23 19:00:47 +0000 2022,"@rmotta2 URGENTE 
Vejam como é fácil enganar um bolsominion.
#BolsonaroNoJN
#BolsonaroMentiroso
#GloboLixo https://t.co/YZu3U4bWSR",
215,Bolsonaro,Tue Aug 23 19:00:37 +0000 2022,@Fernanda_Gentil Pega essa cola aqui. #BolsonaroNoJN https://t.co/qb6xIJ7Cd3,0
216,Bolsonaro,Tue Aug 23 19:00:31 +0000 2022,"@Damadeferroofic URGENTE 
Vejam como é fácil enganar um bolsominion.
#BolsonaroNoJN
#BolsonaroMentiroso
#GloboLixo https://t.co/YZu3U4bWSR",
217,Bolsonaro,Tue Aug 23 19:00:23 +0000 2022,"@SalConservador URGENTE 
Vejam como é fácil enganar um bolsominion.
#BolsonaroNoJN
#BolsonaroMentiroso
#GloboLixo https://t.co/YZu3U4bWSR",
218,Bolsonaro,Tue Aug 23 19:00:02 +0000 2022,@Vanderfonseca6 @patriotasconse1 @Fernanda_Gentil Não. A estratégia foi outra. Certeira! #BolsonaroNoJN https://t.co/sbDqid1LX4,0
219,Bolsonaro,Tue Aug 23 18:57:47 +0000 2022,"@Fernanda_Gentil Era só pra você pesquisar. 
Anotou?
Nicaragua
Argentina
Colômbia

E o mais importante: Dário Messe… https://t.co/bSSITK1slp",
220,Bolsonaro,Tue Aug 23 18:57:45 +0000 2022,Vejam a explicação do que estava escrito na mão do Bolsonaro! #BolsonaroNoJN             https://t.co/CXpiZv82CD https://t.co/ipOhMFBghj,
221,Bolsonaro,Tue Aug 23 18:55:51 +0000 2022,"@mandetta @jornalnacional Se recolha a sua insignificância. 
Fica em casa! #BolsonaroNoJN",
222,Bolsonaro,Tue Aug 23 18:54:33 +0000 2022,Uma emissora totalmente descontrolada e em queda livre! É vergonhoso ver uma blogueira tentando lacrar em cima do n… https://t.co/oB2zCZle1I,
223,Bolsonaro,Tue Aug 23 18:52:57 +0000 2022,"Chegou aquela época do ano que você tem de falar assim para as vagabundas:

""Sim, sim, sim ... Eu também odeio o Bo… https://t.co/vogPOlRQMC",1
224,Bolsonaro,Tue Aug 23 18:52:34 +0000 2022,"Boa Anitta!
#BolsonaroNoJN 
#BolsonaroReeleitoEm2022 https://t.co/0hDiTHGOv1",
225,Bolsonaro,Tue Aug 23 18:51:13 +0000 2022,Matou a pau Mada! @madeleinelacsko #BolsonaroNoJN  https://t.co/oAqplGq3G6,0
226,Bolsonaro,Tue Aug 23 18:50:15 +0000 2022,É um monstro psic@pata !!! #BolsonaroPreso #éculpadobolsonaro #BolsonaroNoJN #LulaPresidente13 https://t.co/x8yirkEUdC,
227,Bolsonaro,Tue Aug 23 18:49:30 +0000 2022,"@AngelaA26101241
@ladyfontenelle 
O #cachaceiro falando das #mulheres!
Estou aqui esperando a #RenataMentirosa e o… https://t.co/yzl9LIdDu5",
228,Bolsonaro,Tue Aug 23 18:48:36 +0000 2022,@bernardokuster2 Jogada suja da maldita rede esgoto. @jairbolsonaro não conseguiu sair da teia e da arapuca globari… https://t.co/lTlvkzaa6k,
229,Bolsonaro,Tue Aug 23 18:46:42 +0000 2022,Pelo amor de Deus! Quero entender que dimensão é essa que vivem esses bolsominions. Desde ontem é cada tweet um mai… https://t.co/jCOfsPbOne,
230,Bolsonaro,Tue Aug 23 18:45:41 +0000 2022,"""Que escandalo do MEC, Boni?"", Bolsonaro coringando no Jornal Nacional KK 
#JornalNacional 
#BolsonaroNoJN",
231,Bolsonaro,Tue Aug 23 18:45:31 +0000 2022,"@MariaFofoquei10 Com #BolsonaroNoJN : 37 pontos (maior audiência do ano!);

Sem #BolsonaroNoJN : 24 pontos (audiênc… https://t.co/YtN8iv1Dme",1
232,Bolsonaro,Tue Aug 23 18:42:56 +0000 2022,DENUNCIA GRAVÍSSIMA 😲 #BolsonaroNoJN #BolsonaroReeleitoEm2022 #LulaLadraoSeuLugarENaPrisao https://t.co/204BiZZYzr,
233,Bolsonaro,Tue Aug 23 18:39:33 +0000 2022,"Uma sugestão: na próxima enquete deste tipo, que tal colocar também o item EXCELENTE?
Representaria melhor como foi… https://t.co/YdA6U1jYdT",
234,Bolsonaro,Tue Aug 23 18:37:40 +0000 2022,SE ENXERGA!!!! #BolsonaroMentiroso #bolsonaro #lulw #TchutchucanoJN #BolsonaroNoJN https://t.co/2Oum52YJzf,-1
235,Bolsonaro,Tue Aug 23 18:36:38 +0000 2022,""" FIQUE EM CASA SE PUDER"" ... Renata Vasconcellos meteu essa, mas se não puder, a gente te denuncia e manda prender… https://t.co/cHLxuWy3xy",
236,Bolsonaro,Tue Aug 23 18:31:22 +0000 2022,"A mentalidade da esquerda é simples.
Não é o que você faz, é o que você diz. Bolsonaro não presta porque fala muita… https://t.co/GTwRGaHyTW",
237,Bolsonaro,Tue Aug 23 18:31:05 +0000 2022,"*Pesquise sobre:*

- Nicarágua (esquerda)
- Argentina (esquerda)
- Colômbia (esquerda)
- Dario Messer (doleiro)… https://t.co/8ap4oE7DF9",
238,Bolsonaro,Tue Aug 23 18:30:53 +0000 2022,"123.352 mil votos com 83% (Mais forte). 

O Mito faz jornalista chorar 👍🏻🇧🇷
#BolsonaroNoJN https://t.co/edPo2L2W6T https://t.co/rp3WyG3k2s",
239,Bolsonaro,Tue Aug 23 18:29:18 +0000 2022,"🚨

William Bonner e Renata Vasconcellos enfiam tora de 50 cm em senhor de idade sem lubrificante e sem capa em plen… https://t.co/f6ZzCZnRmq",
240,Bolsonaro,Tue Aug 23 18:29:02 +0000 2022,"Bonner e Renata jantaram lindo o Bozo.
#BolsonaroNoJN 
MENTIROSO NO JN
#ForaBolsonaro https://t.co/TsbP4jD58p",
241,Bolsonaro,Tue Aug 23 18:28:28 +0000 2022,só mentiras #BolsonaroNoJN 🤡🤡😡😡,
242,Bolsonaro,Tue Aug 23 18:28:03 +0000 2022,"Renata e Bonner na Globo Lixo: ""Fique Em Casa, Se Possível "" Querida, você adulterou a verdade. Fake News para mant… https://t.co/Q30hPdlQsu",
243,Bolsonaro,Tue Aug 23 18:21:07 +0000 2022,"@jandira_feghali Não vi nada disso…. #BolsonaroNoJN foi calmo,  respondeu todas,  não se esquivou…",
244,Bolsonaro,Tue Aug 23 18:19:27 +0000 2022,"Achei o Bonner e Renata intimidados e tímidos ontem na frente de Bolsonaro, to errado ? #BolsonaroNoJN… https://t.co/mDdojJLUaR",
245,Bolsonaro,Tue Aug 23 18:18:33 +0000 2022,"Foi ou não foi???

#TeAcertaRedeGlobo
#TeAjeitaBonner
#BolsonaroNoJN https://t.co/WZOaW1AF3S",
246,Bolsonaro,Tue Aug 23 18:18:11 +0000 2022,"O tiozão do churrasco sempre repete as pegadinhas, e o mais legal é que todo mundo cai de novo. Kkkkkkk… https://t.co/mF9fjoUCYX",
247,Bolsonaro,Tue Aug 23 18:16:08 +0000 2022,"Bolsonaro LIXO! Agora tenho certeza que o bosta do Lula vai voltar.
: https://t.co/QVxZ26XOrE

#BolsonaroNoJN… https://t.co/krMgzhzhzi",
248,Bolsonaro,Tue Aug 23 18:13:14 +0000 2022,"Quer saber como ? 

Clique no link👇🏼

https://t.co/Q3VUdbzPGG

#GloboLixo #BolsonaroNoJN #DJKhaled #lockdown #mito… https://t.co/g7ORwnhCwf",
249,Bolsonaro,Tue Aug 23 18:10:56 +0000 2022,"@Daniel_Bris4 @lucieteferreira @verinha_lucia17 @CoutinhoKlem @Latinooficial Compareceu ao debate, para falar a ver… https://t.co/0CBFcJi00m",0
250,Bolsonaro,Tue Aug 23 18:10:16 +0000 2022,"NÃO FOI FALHA, FOI GENOCÍDIO!

#BolsonaroNoJN #BolsonaroGenocida #Bolsonaro #JairBolsonaro #BolsonaroMentiroso… https://t.co/Ga6QReWiYU",
251,Bolsonaro,Tue Aug 23 18:09:58 +0000 2022,"""Não mude sua voz, melhore seu argumento""
Bolsonaro fez exatamente isso.

#BolsonaroNoJN #BolsonaroReeleitoEm2022 
#pilhado 
#GloboLixo",
252,Bolsonaro,Tue Aug 23 18:09:54 +0000 2022,"Ele quanto mais fala mais ele se entrega. #LulaNo1ºTurno
#BolsonaroNoJN 
O Brasil não te quer mais Lula seu 🐐 velho https://t.co/Tp12htsm8I",
253,Bolsonaro,Tue Aug 23 18:09:38 +0000 2022,Até os comunistas se renderam 😂😂😂😂👉🏻🇧🇷🇧🇷🇧🇷 #BolsonaroNoJN https://t.co/Ay7IN9l3Mf,
254,Bolsonaro,Tue Aug 23 18:09:17 +0000 2022,"Especialmente pra vc @Anitta 
#anitta
#EsquerdaNuncaMais 
#BolsonaroNoJN 
#BolsonaroReeleitoEm2022 https://t.co/5c9FvLd40E",
255,Bolsonaro,Tue Aug 23 18:08:46 +0000 2022,"William Bonner IGNORA Ivete Sangalo na Globo Após Entrevistar Bolsonaro e se PRONUNCIA
https://t.co/HH94ieLOR3… https://t.co/Nm5dLTukdF",
256,Bolsonaro,Tue Aug 23 18:06:37 +0000 2022,"Foram os 40 min + desconcertantes da TV brasileira em anos, nunca tinha visto nada igual bixo. Parecia um ep de Bla… https://t.co/mLIwCoR1CX",
257,Bolsonaro,Tue Aug 23 18:06:23 +0000 2022,"*GLOBO NA HORA DO PRESIDENTE *

Jornal Nacional bateu *97,3% das TVs ligadas na #GloboLixo só pra ver Bolsonaro fal… https://t.co/T3ktLInjF2",
258,Bolsonaro,Tue Aug 23 18:05:50 +0000 2022,Pesquisando a cola de bolsonaro...#BolsonaroNoJN https://t.co/pXlhsCmwE7,
259,Bolsonaro,Tue Aug 23 18:05:07 +0000 2022,@AnaMari79540976 @miriamleitao @jairbolsonaro Só quem já leu o livro: “a arte da guerra” sabe do que estamos faland… https://t.co/9M2ftweuku,
